"price","year","age_years","listed_date","mileage","make_name","model_name","trim_name","body_type","transmission","fuel_type","wheel_system","engine_disp_l","cylinders_num","engine_type_std","fleet","frame_damaged","has_accidents","fleet_unknown","frame_damaged_unknown","has_accidents_unknown","disp_missing","etype_missing"
"22122.0","2017.0","3.0","2020-07-30","33080.0","Kia","Sportage","SX Turbo AWD","SUV / Crossover","A","Gasoline","AWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"16544.0","2018.0","2.0","2020-07-10","30005.0","Kia","Optima","S","Sedan","A","Gasoline","FWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"19371.0","2020.0","0.0","2020-06-19","21.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"20307.0","2016.0","4.0","2020-06-20","60273.0","Kia","Sedona","SX","Minivan","A","Gasoline","FWD","3.3","6.0","V6","False","False","False","False","False","False","False","False"
"38011.0","2017.0","3.0","2020-08-28","35890.0","Mercedes-Benz","C-Class","C 300 4MATIC Cabriolet","Convertible","A","Gasoline","AWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"19371.0","2020.0","0.0","2020-06-19","26.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"19371.0","2020.0","0.0","2020-06-28","19.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"18257.0","2017.0","3.0","2020-08-25","13625.0","Kia","Sportage","LX AWD","SUV / Crossover","A","Gasoline","AWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"25529.0","2018.0","2.0","2020-08-25","15730.0","Kia","Sportage","SX Turbo AWD","SUV / Crossover","A","Gasoline","AWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"18683.0","2020.0","0.0","2020-07-30","1224.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","True","False","False","False","False","False","False","False"
"42742.0","2016.0","4.0","2020-09-03","29441.0","Ford","F-150","Lariat SuperCrew LB 4WD","Pickup Truck","A","Gasoline","4WD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"42306.0","2020.0","0.0","2020-08-20","14.0","Jeep","Grand Cherokee","Limited X 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","True","False"
"24668.0","2019.0","1.0","2020-09-06","33267.0","Chrysler","Pacifica","Touring L FWD","Minivan","A","Gasoline","FWD","3.6","6.0","V6","True","False","False","False","False","False","False","False"
"37267.0","2019.0","0.0","2019-02-17","0.0","Dodge","Durango","GT Plus AWD","SUV / Crossover","A","Gasoline","AWD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"37201.0","2020.0","0.0","2020-07-22","19.0","Jeep","Grand Cherokee","Limited 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"36876.0","2019.0","1.0","2020-08-20","9767.0","Ford","F-150","XL SuperCab 4WD","Pickup Truck","A","Gasoline","4WD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"19556.0","2020.0","0.0","2020-06-19","23.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"19371.0","2020.0","0.0","2020-06-28","8.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"18695.0","2020.0","0.0","2020-07-30","1139.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","True","False","False","False","False","False","False","False"
"42346.0","2020.0","0.0","2020-08-28","0.0","Jeep","Grand Cherokee","Limited X 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"35878.0","2020.0","0.0","2020-09-05","0.0","Dodge","Challenger","GT AWD","Coupe","A","Gasoline","AWD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"20582.0","2017.0","3.0","2020-03-07","23905.0","Audi","A3","2.0T Premium Sedan FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"19556.0","2020.0","0.0","2020-06-20","12.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"24269.0","2017.0","3.0","2020-07-10","73907.0","Kia","Sorento","SX V6 AWD","SUV / Crossover","A","Gasoline","AWD","3.3","6.0","V6","False","False","False","False","False","False","False","False"
"19651.0","2020.0","0.0","2020-06-19","14.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"38249.0","2017.0","3.0","2020-08-20","25846.0","INFINITI","Q60","Red Sport 400 Coupe AWD","Coupe","A","Gasoline","AWD","3.0","6.0","V6","False","False","False","False","False","False","False","False"
"14197.0","2017.0","3.0","2020-08-15","60916.0","Ford","Fusion","S","Sedan","A","Gasoline","FWD","2.5","4.0","I4","False","False","False","False","False","False","False","False"
"31276.0","2017.0","3.0","2020-07-30","58226.0","Jaguar","F-PACE","35t Premium AWD","SUV / Crossover","A","Gasoline","AWD","3.0","6.0","V6","False","False","False","False","False","False","False","False"
"31654.0","2018.0","2.0","2020-07-11","28015.0","Chevrolet","Colorado","Z71 Crew Cab 4WD","Pickup Truck","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"24503.0","2019.0","1.0","2020-08-13","7624.0","Kia","Optima","EX Turbo FWD","Sedan","A","Gasoline","FWD","1.6","4.0","I4","False","False","False","False","False","False","False","False"
"19651.0","2020.0","0.0","2020-06-20","15.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"18798.0","2018.0","1.0","2019-10-27","35300.0","Chrysler","300","Limited RWD","Sedan","A","Gasoline","RWD","3.6","6.0","V6","True","False","False","False","False","False","False","False"
"19651.0","2020.0","0.0","2020-06-28","13.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"16417.0","2014.0","6.0","2020-07-25","75814.0","Chrysler","Town & Country","Limited FWD","Minivan","A","Flex Fuel Vehicle","FWD","3.6","6.0","V6 FLEX FUEL VEHICLE","False","False","False","False","False","False","False","False"
"37292.0","2020.0","0.0","2020-03-18","0.0","Jeep","Grand Cherokee","Limited 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"19551.0","2017.0","3.0","2020-08-08","24851.0","Kia","Niro","Touring Launch Edition","SUV / Crossover","Dual Clutch","Hybrid","FWD","1.6","4.0","I4 HYBRID","False","False","False","False","False","False","False","False"
"42517.0","2020.0","0.0","2020-08-11","17.0","Jeep","Grand Cherokee","Limited X 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","True","False"
"14566.0","2017.0","3.0","2020-08-15","52758.0","Ford","Fusion","S","Sedan","A","Gasoline","FWD","2.5","4.0","I4","False","False","False","False","False","False","False","False"
"22296.0","2017.0","3.0","2020-08-20","77172.0","Kia","Sorento","SX V6 AWD","SUV / Crossover","A","Gasoline","AWD","3.3","6.0","V6","False","False","False","False","False","False","False","False"
"17382.0","2017.0","3.0","2020-08-20","23183.0","Kia","Niro","LX","SUV / Crossover","Dual Clutch","Hybrid","FWD","1.6","4.0","I4 HYBRID","False","False","False","False","False","False","False","False"
"10987.0","2014.0","6.0","2020-07-30","55829.0","Dodge","Grand Caravan","American Value Package FWD","Minivan","A","Flex Fuel Vehicle","FWD","3.6","6.0","V6 FLEX FUEL VEHICLE","False","False","False","False","False","False","False","False"
"22216.0","2020.0","0.0","2020-07-24","23.0","Kia","Forte","GT Line FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"21781.0","2018.0","2.0","2020-08-09","74664.0","Honda","Accord Hybrid","EX-L","Sedan","CVT","Hybrid","FWD","2.0","4.0","I4 HYBRID","False","False","False","False","False","False","False","False"
"38100.0","2020.0","0.0","2020-08-28","0.0","Chrysler","Pacifica","","SUV / Crossover","A","Gasoline","","3.6","6.0","V6","False","False","False","False","False","False","True","False"
"22311.0","2020.0","0.0","2020-07-25","15.0","Kia","Forte","EX FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"42517.0","2020.0","0.0","2020-08-11","17.0","Jeep","Grand Cherokee","Limited X 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","True","False"
"15174.0","2018.0","2.0","2020-09-06","60447.0","Ford","Fusion Hybrid","SE FWD","Sedan","CVT","Hybrid","FWD","2.0","4.0","I4 HYBRID","True","False","False","False","False","False","False","False"
"36124.0","2020.0","0.0","2020-08-30","0.0","Jeep","Grand Cherokee","Limited 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"17103.0","2018.0","2.0","2020-08-03","73538.0","Kia","Soul","!","Wagon","A","Gasoline","FWD","1.6","4.0","I4","False","False","False","False","False","False","False","False"
"13446.0","2018.0","2.0","2020-08-27","24021.0","Kia","Forte","LX","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"14465.0","2017.0","3.0","2020-08-06","56277.0","Ford","Fusion","S","Sedan","A","Gasoline","FWD","2.5","4.0","I4","False","False","False","False","False","False","False","False"
"41938.0","2016.0","4.0","2020-09-03","37742.0","Ford","F-150","Lariat SuperCrew LB 4WD","Pickup Truck","A","Gasoline","4WD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"22411.0","2020.0","0.0","2020-07-18","16.0","Kia","Forte","GT FWD","Sedan","A","Gasoline","FWD","1.6","4.0","I4","False","False","False","False","False","False","False","False"
"26928.0","2017.0","3.0","2020-08-21","28233.0","Kia","Sorento","SX V6 AWD","SUV / Crossover","A","Gasoline","AWD","3.3","6.0","V6","False","False","False","False","False","False","False","False"
"13746.0","2014.0","6.0","2020-08-27","47437.0","Kia","Sportage","LX AWD","SUV / Crossover","A","Gasoline","AWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"25322.0","2020.0","0.0","2020-02-25","10.0","Kia","Sportage","LX AWD","SUV / Crossover","A","Gasoline","AWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"19987.0","2020.0","0.0","2020-08-27","5589.0","Kia","Soul","X-Line FWD","SUV / Crossover","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"9995.0","2009.0","11.0","2020-07-24","77788.0","Toyota","Camry","SE","Sedan","A","Gasoline","FWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"37684.0","2020.0","0.0","2020-02-07","1.0","Jeep","Grand Cherokee","Limited 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"39849.0","2017.0","3.0","2020-08-30","60871.0","Audi","Q7","3.0T quattro Prestige AWD","SUV / Crossover","A","Gasoline","AWD","3.0","6.0","V6","False","False","False","False","False","False","False","False"
"42519.0","2020.0","0.0","2020-08-11","17.0","Jeep","Grand Cherokee","Limited X 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"15094.0","2016.0","4.0","2020-08-15","74020.0","Kia","Sorento","LX","SUV / Crossover","A","Gasoline","FWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"20689.0","2015.0","5.0","2020-08-15","61727.0","Jeep","Grand Cherokee","Laredo 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"15351.0","2017.0","3.0","2020-07-10","18812.0","Volkswagen","Jetta","1.4T SE FWD","Sedan","A","Gasoline","FWD","1.4","4.0","I4","False","False","False","False","False","False","False","False"
"14786.0","2017.0","3.0","2020-07-23","13792.0","Volkswagen","Jetta","1.4T S FWD","Sedan","A","Gasoline","FWD","1.4","4.0","I4","False","False","False","False","False","False","False","False"
"27187.0","2020.0","0.0","2020-02-07","50.0","Kia","Sedona","LX FWD","Minivan","A","Gasoline","FWD","3.3","6.0","V6","False","False","False","False","False","False","False","False"
"25956.0","2018.0","2.0","2020-08-28","10242.0","Jeep","Cherokee","Limited 4WD","SUV / Crossover","A","Gasoline","4WD","3.2","6.0","V6","False","False","False","False","False","False","False","False"
"31384.0","2014.0","6.0","2020-06-12","23154.0","Ford","Mustang","GT Coupe RWD","Coupe","A","Gasoline","RWD","5.0","8.0","V8","False","False","False","False","False","False","False","False"
"24403.0","2018.0","2.0","2020-03-12","19714.0","Kia","Sedona","LX","Minivan","A","Gasoline","FWD","3.3","6.0","V6","False","False","False","False","False","False","False","False"
"16528.0","2017.0","3.0","2020-08-27","25283.0","Kia","Optima","LX","Sedan","A","Gasoline","FWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"16897.0","2014.0","6.0","2020-09-03","34442.0","Subaru","XV Crosstrek","Limited AWD","SUV / Crossover","CVT","Gasoline","AWD","2.0","4.0","H4","False","False","False","False","False","False","False","False"
"43085.0","2020.0","0.0","2020-08-21","14.0","Jeep","Grand Cherokee","Limited X 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"38556.0","2020.0","0.0","2020-07-31","0.0","RAM","2500","Tradesman 4WD","Pickup Truck","A","Gasoline","4WD","6.4","8.0","V8","False","False","False","False","False","False","False","False"
"18494.0","2020.0","0.0","2020-06-05","9368.0","Kia","Soul","X-Line FWD","SUV / Crossover","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"28490.0","2020.0","0.0","2020-06-04","15.0","Kia","Sportage","S AWD","SUV / Crossover","A","Gasoline","AWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"21512.0","2017.0","3.0","2020-07-16","18948.0","Volkswagen","Golf Alltrack","SE 4Motion AWD","Wagon","Dual Clutch","Gasoline","AWD","1.8","4.0","I4","False","False","False","False","False","False","False","False"
"18879.0","2017.0","3.0","2020-07-23","40351.0","Volkswagen","Tiguan","Wolfsburg 4Motion AWD","SUV / Crossover","A","Gasoline","AWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"43268.0","2020.0","0.0","2020-08-30","0.0","Jeep","Grand Cherokee","Overland 4WD","SUV / Crossover","A","Gasoline","4WD","3.0","6.0","V6","False","False","False","False","False","False","False","False"
"24503.0","2017.0","3.0","2020-07-10","49655.0","Jeep","Grand Cherokee","Laredo 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"22143.0","2015.0","5.0","2020-09-02","67881.0","Honda","Pilot","SE 4WD","SUV / Crossover","A","Gasoline","4WD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"17140.0","2018.0","2.0","2020-07-02","23767.0","Kia","Optima","S","Sedan","A","Gasoline","FWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"13397.0","2017.0","3.0","2020-08-22","21618.0","Kia","Forte","LX","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"15170.0","2017.0","3.0","2020-08-20","21687.0","Kia","Forte","S","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"13687.0","2018.0","2.0","2020-08-27","27285.0","Kia","Forte","LX","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"55770.0","2020.0","0.0","2020-08-02","0.0","Dodge","Challenger","R/T Scat Pack Widebody RWD","Coupe","M","Gasoline","RWD","6.4","8.0","V8","False","False","False","False","False","False","False","False"
"21874.0","2018.0","2.0","2020-08-27","22924.0","Kia","Sorento","LX AWD","SUV / Crossover","A","Gasoline","AWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"10987.0","2012.0","8.0","2020-09-09","40083.0","Honda","Civic","LX","Sedan","A","Gasoline","FWD","1.8","4.0","I4","False","False","False","False","False","False","False","False"
"43482.0","2020.0","0.0","2020-08-28","0.0","Jeep","Grand Cherokee","Overland 4WD","SUV / Crossover","A","Gasoline","4WD","3.0","6.0","V6","False","False","False","False","False","False","False","False"
"43861.0","2020.0","0.0","2020-02-01","19.0","Jeep","Grand Cherokee","Limited X 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","True","False"
"25407.0","2017.0","3.0","2020-08-10","25671.0","Toyota","Sienna","L 7-Passenger FWD","Minivan","A","Gasoline","FWD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"20000.0","2017.0","3.0","2020-08-27","34113.0","Kia","Sorento","LX AWD","SUV / Crossover","A","Gasoline","AWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"24577.0","2019.0","1.0","2020-08-13","12316.0","Kia","Sorento","LX AWD","SUV / Crossover","A","Gasoline","AWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"31802.0","2016.0","4.0","2020-08-27","53690.0","Ford","F-150","XLT SuperCab 4WD","Pickup Truck","A","Flex Fuel Vehicle","4WD","5.0","8.0","V8 FLEX FUEL VEHICLE","False","False","False","False","False","False","False","False"
"43889.0","2020.0","0.0","2020-09-02","0.0","Dodge","Durango","R/T AWD","SUV / Crossover","A","Gasoline","AWD","5.7","8.0","V8","False","False","False","False","False","False","False","False"
"19754.0","2020.0","0.0","2020-07-10","6643.0","Kia","Forte","GT Line FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"18059.0","2017.0","3.0","2020-09-03","22042.0","Nissan","Rogue","S AWD","SUV / Crossover","CVT","Gasoline","AWD","2.5","4.0","I4","False","False","True","False","False","False","False","False"
"22911.0","2019.0","1.0","2020-09-03","36031.0","Kia","Sorento","LX AWD","SUV / Crossover","A","Gasoline","AWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"10990.0","2011.0","9.0","2020-08-15","68601.0","Volkswagen","Routan","S","Minivan","A","Gasoline","FWD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"18908.0","2012.0","8.0","2020-07-15","68403.0","BMW","5 Series","535i Sedan RWD","Sedan","A","Gasoline","RWD","3.0","6.0","I6","False","False","False","False","False","False","False","False"
"15973.0","2018.0","2.0","2020-08-20","11531.0","Kia","Soul","Base","Wagon","A","Gasoline","FWD","1.6","4.0","I4","False","False","False","False","False","False","False","False"
"43889.0","2020.0","0.0","2020-09-05","0.0","Dodge","Durango","R/T AWD","SUV / Crossover","A","Gasoline","AWD","5.7","8.0","V8","False","False","False","False","False","False","False","False"
"45298.0","2020.0","0.0","2020-08-16","14.0","RAM","1500","Rebel Crew Cab 4WD","Pickup Truck","A","Gasoline","4WD","5.7","8.0","V8","False","False","False","False","False","False","False","False"
"13500.0","2017.0","3.0","2020-08-22","26835.0","Kia","Forte","LX","Sedan","M","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"43889.0","2020.0","0.0","2020-09-05","0.0","Dodge","Durango","R/T AWD","SUV / Crossover","A","Gasoline","AWD","5.7","8.0","V8","False","False","False","False","False","False","False","False"
"2250.0","2002.0","18.0","2020-06-18","145244.0","Chrysler","PT Cruiser","Touring Wagon FWD","Wagon","A","Gasoline","FWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"40198.0","2020.0","0.0","2020-08-30","47.0","Chevrolet","Silverado 1500","LT Double Cab 4WD","Pickup Truck","A","Gasoline","4WD","5.3","8.0","V8","False","False","False","False","False","False","False","False"
"1999.0","2004.0","16.0","2020-08-17","157000.0","Ford","Focus","SE","Sedan","M","Gasoline","FWD","2.3","4.0","I4","False","False","True","False","False","False","False","False"
"23987.0","2018.0","2.0","2020-08-27","28268.0","Kia","Sorento","LX V6 AWD","SUV / Crossover","A","Gasoline","AWD","3.3","6.0","V6","False","False","False","False","False","False","False","False"
"3855.0","2009.0","11.0","2020-06-19","132741.0","Subaru","Outback","2.5i","Wagon","A","Gasoline","AWD","2.5","4.0","H4","False","False","True","False","False","False","False","False"
"5875.0","2013.0","7.0","2020-07-23","87689.0","Hyundai","Sonata","GLS FWD","Sedan","A","Gasoline","FWD","2.4","4.0","I4","False","False","True","False","False","False","False","False"
"16706.0","2019.0","1.0","2020-08-20","23199.0","Kia","Soul","Base FWD","Wagon","A","Gasoline","FWD","1.6","4.0","I4","False","False","False","False","False","False","False","False"
"2500.0","2005.0","15.0","2020-08-13","186871.0","Acura","TL","","Sedan","A","Gasoline","","3.2","6.0","V6","True","False","True","False","False","False","True","False"
"2500.0","2002.0","18.0","2020-08-16","150924.0","Jeep","Liberty","Limited 4WD","SUV / Crossover","A","Gasoline","4WD","3.7","6.0","V6","False","False","True","False","False","False","False","False"
"2500.0","2004.0","16.0","2020-03-10","161329.0","Saab","9/5/2025","Arc 2.3T","Sedan","A","Gasoline","FWD","2.3","4.0","I4","True","False","True","False","False","False","False","False"
"2500.0","2003.0","17.0","2020-09-04","203870.0","Toyota","Avalon","XLS","Sedan","A","Gasoline","FWD","3.0","6.0","V6","False","False","True","False","False","False","False","False"
"49087.0","2020.0","0.0","2020-08-13","10216.0","Hyundai","Palisade","Limited AWD","SUV / Crossover","A","Gasoline","AWD","3.8","6.0","V6","False","False","False","False","False","False","False","False"
"5999.0","2009.0","11.0","2020-05-29","123300.0","Ford","Edge","Limited AWD","SUV / Crossover","A","Gasoline","AWD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"2999.0","2003.0","17.0","2020-08-19","100078.0","Jaguar","X-TYPE","2.5L AWD","Sedan","A","Gasoline","AWD","2.5","6.0","V6","False","False","False","False","False","False","False","False"
"44337.0","2020.0","0.0","2020-06-07","22.0","Dodge","Charger","Scat Pack Widebody RWD","Sedan","A","Gasoline","RWD","6.4","8.0","V8","False","False","False","False","False","False","False","False"
"44262.0","2020.0","0.0","2020-09-04","0.0","Jeep","Grand Cherokee","Trailhawk 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"6999.0","1999.0","21.0","2020-08-18","54000.0","Jaguar","XJ-Series","XJ Vanden Plas RWD","Sedan","A","Gasoline","RWD","4.0","8.0","V8","False","False","False","False","False","False","False","False"
"2455.0","2002.0","18.0","2020-08-21","138871.0","Lexus","ES 300","300 FWD","Sedan","A","Gasoline","FWD","3.0","6.0","V6","False","False","True","False","False","False","False","False"
"45302.0","2020.0","0.0","2020-08-11","16.0","Jeep","Grand Cherokee","Overland 4WD","SUV / Crossover","A","Gasoline","4WD","3.0","6.0","V6","False","False","False","False","False","False","False","False"
"56364.0","2020.0","0.0","2020-08-21","0.0","RAM","1500","Limited Crew Cab 4WD","Pickup Truck","A","Gasoline","4WD","5.7","8.0","V8","False","False","False","False","False","False","False","False"
"3999.0","2010.0","10.0","2020-08-13","105635.0","Nissan","Altima","2.5 SL","Sedan","CVT","Gasoline","FWD","2.5","4.0","I4","False","False","True","False","False","False","False","False"
"43995.0","2018.0","2.0","2020-02-12","60303.0","BMW","M3","CS Sedan RWD","Sedan","A","Gasoline","RWD","3.0","6.0","I6","False","False","False","False","False","False","False","False"
"8999.0","2015.0","5.0","2020-08-14","84528.0","Nissan","Altima","2.5 SV","Sedan","CVT","Gasoline","FWD","2.5","4.0","I4","False","False","False","False","False","False","False","False"
"20295.0","2017.0","3.0","2020-03-07","42570.0","BMW","X3","xDrive28i AWD","SUV / Crossover","A","Gasoline","AWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"1999.0","2005.0","15.0","2020-07-20","196366.0","Ford","Escape","Limited AWD","SUV / Crossover","A","Gasoline","AWD","3.0","6.0","V6","False","False","False","False","False","False","False","False"
"22395.0","2017.0","3.0","2020-07-04","51725.0","Mercedes-Benz","E-Class","E 300 4MATIC","Sedan","A","Gasoline","AWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"25395.0","2017.0","3.0","2020-01-31","35409.0","Mercedes-Benz","E-Class","E 300 4MATIC","Sedan","A","Gasoline","AWD","2.0","4.0","I4","False","False","True","False","False","False","False","False"
"17695.0","2017.0","2.0","2019-11-13","40759.0","BMW","3 Series","330i xDrive Sedan AWD","Sedan","A","Gasoline","AWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"3999.0","2009.0","11.0","2020-08-12","152600.0","Volvo","S40","2.4i","Sedan","A","Gasoline","FWD","2.4","5.0","I5","False","False","False","False","False","False","False","False"
"20795.0","2018.0","2.0","2020-07-04","35177.0","Mercedes-Benz","GLA-Class","GLA 250 4MATIC","SUV / Crossover","A","Gasoline","AWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"4500.0","2007.0","13.0","2020-07-22","171196.0","Toyota","Camry","SE","Sedan","A","Gasoline","FWD","2.4","4.0","I4","False","False","True","False","False","False","False","False"
"37495.0","2018.0","2.0","2020-03-12","50342.0","BMW","7 Series","750i xDrive AWD","Sedan","A","Gasoline","AWD","4.4","8.0","V8","False","False","False","False","False","False","False","False"
"44929.0","2020.0","0.0","2020-08-28","0.0","Dodge","Durango","R/T AWD","SUV / Crossover","A","Gasoline","AWD","5.7","8.0","V8","False","False","False","False","False","False","False","False"
"56904.0","2020.0","0.0","2020-08-01","13.0","RAM","1500","Laramie Crew Cab 4WD","Pickup Truck","A","Gasoline","4WD","5.7","8.0","V8","False","False","False","False","False","False","False","False"
"19295.0","2017.0","3.0","2020-06-01","44190.0","Mercedes-Benz","C-Class","C 300 Sport","Sedan","A","Gasoline","RWD","2.0","4.0","I4","False","False","True","False","False","False","False","False"
"2987.0","2005.0","15.0","2020-07-16","212741.0","Toyota","Corolla","LE","Sedan","A","Gasoline","FWD","1.8","4.0","I4","False","False","False","False","False","False","False","False"
"3855.0","2011.0","9.0","2020-07-29","202710.0","Hyundai","Sonata","2.0T Limited FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","True","False","False","False","False","False"
"46257.0","2020.0","0.0","2020-08-28","0.0","Jeep","Grand Cherokee","High Altitude 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"15495.0","2018.0","2.0","2020-07-21","26657.0","Nissan","Altima","2.5 SR","Sedan","CVT","Gasoline","FWD","2.5","4.0","I4","False","False","True","False","False","False","False","False"
"32995.0","2017.0","3.0","2020-07-22","38370.0","Mercedes-Benz","E-Class","E 400 Cabriolet","Convertible","A","Gasoline","RWD","3.0","6.0","V6","False","False","False","False","False","False","False","False"
"27395.0","2018.0","2.0","2020-01-01","47884.0","Mercedes-Benz","GLE-Class","GLE 350 4MATIC","SUV / Crossover","A","Gasoline","AWD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"14995.0","2018.0","2.0","2020-07-03","33887.0","Honda","Civic","EX","Sedan","CVT","Gasoline","FWD","2.0","4.0","I4","False","False","True","False","False","False","False","False"
"4500.0","2006.0","14.0","2020-08-20","125799.0","Honda","Civic","EX","Sedan","A","Gasoline","FWD","1.8","4.0","I4","False","False","False","False","False","False","False","False"
"6999.0","2011.0","9.0","2020-08-20","168206.0","Ford","Ranger","Sport SuperCab 4-Door 4WD","Pickup Truck","M","Gasoline","4WD","4.0","6.0","V6","False","False","False","False","False","False","False","False"
"19295.0","2016.0","4.0","2020-04-11","36859.0","Mercedes-Benz","E-Class","E 350 4MATIC","Sedan","A","Gasoline","AWD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"19495.0","2017.0","2.0","2019-11-22","51291.0","BMW","X3","xDrive28i AWD","SUV / Crossover","A","Gasoline","AWD","2.0","4.0","I4","False","False","True","False","False","False","False","False"
